"index","corpus","source_relpath","source_ai","reference_png","source_size_bytes","source_sha256_before","source_sha256_after","override_scale_percent","override_reason","status","applied_scale_percent","output_ai","output_png","output_ai_sha256","output_png_sha256","audit_json","attempts","last_error","preflight_status","preflight_visible_width","preflight_visible_height","preflight_s_raw","preflight_scale_percent","preflight_page_items","preflight_root_items","preflight_top_layers","preflight_total_layers","preflight_nested_layers","preflight_empty_layers","preflight_duplicate_sibling_names","preflight_max_layer_depth","preflight_error","verify_attempts"
"282","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2,6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2,6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2,6_6.png","201548","f97316dd081f6066d8ab21d00c1d4771d365ad2f0df3221b3f68c3ee99a11562","f97316dd081f6066d8ab21d00c1d4771d365ad2f0df3221b3f68c3ee99a11562","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et2,6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et2,6_6.png","41148da2273bf3c2275e7f42f4a0e6de3e385762569edcadf21cbfa9ddcdf595","168c90830483bab87ea476df2d25f71ec783ffc74a26f646be1b7a50e4b97b42","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\282_POZD_WEB_K2-3_s13_et2,6_6_attempt1.json","1","","OK","460.087599","579.267717","1.708009462","170","2560","1248","10","10","0","0","0","0","","1"
"283","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_11.png","179986","eb2c9cf490d42ff6cbeee3115793c0627b4e3f065cdcd72108d4f3905d0a5a68","eb2c9cf490d42ff6cbeee3115793c0627b4e3f065cdcd72108d4f3905d0a5a68","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et2_11.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et2_11.png","4c29a86137153aa7ad1a9ac9923d7c274674534dc64698d59a5b073d1793431c","d0c4cde0c31970211c2d38ae3ae2d39d687cbabba9b0c69d3217e20595cf855b","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\283_POZD_WEB_K2-3_s13_et2_11_attempt1.json","1","","OK","448.874021","517.630876","1.829270272","170","2087","1016","11","11","0","0","0","0","","1"
"284","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_3.png","160103","71e216ed4e65de64a9bb7b33854deac8a4afed6f9dfa991e2535a6dd46cde872","71e216ed4e65de64a9bb7b33854deac8a4afed6f9dfa991e2535a6dd46cde872","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_3.png","7b9ff2fa3ebc9d31acca0274d219c49772e40a169edaf430624f0d51cea96c43","838fde492bce1d7a2728354e6ea38c827182ff6882332dd7fdd91fbd9a6645a7","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\284_POZD_WEB_K2-3_s13_et2_3_attempt1.json","1","","OK","460.087599","392.181096","2.075805255","200","1627","791","10","10","0","0","0","0","","1"
"285","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_5.png","198453","559b65b6dbf2747ff2d92d7604cbba5517195d82922435190f19b53669af037b","559b65b6dbf2747ff2d92d7604cbba5517195d82922435190f19b53669af037b","","","PROCESSED_OK","150","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et2_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et2_5.png","c200edae7d292325426db0dbbf10021696734531fa314690c497b4db88cec724","64d35fd51128324fa095780f1b4598b9d37b26d37d1db2ebc7d1ecb253d31d51","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\285_POZD_WEB_K2-3_s13_et2_5_attempt1.json","1","","OK","488.025591","630.29132","1.589857638","150","2622","1276","11","11","0","0","0","0","","1"
"286","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_7.png","162998","29d20dbde2e2a22c890174d9fa116395a12f3115a49329d803a41ba7b4565e2e","29d20dbde2e2a22c890174d9fa116395a12f3115a49329d803a41ba7b4565e2e","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_7.png","e521088f6432733c870b5205807fe15a4b90e85e02d4ccd2ff1be51b1552c1f0","18460b5df070e2740d3644f2d7e77670b3d14dc76b7f9d0559deab08cdf2b17c","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\286_POZD_WEB_K2-3_s13_et2_7_attempt1.json","1","","OK","488.025591","392.181092","2.015512867","200","1665","809","11","11","0","0","0","0","","1"
"287","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_8.png","217718","fc8e13cfd98f8daf51ea2f146c66482ea223714149c2c7025ae9400aef673231","fc8e13cfd98f8daf51ea2f146c66482ea223714149c2c7025ae9400aef673231","","","PROCESSED_OK","150","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et2_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et2_8.png","f3f6edb8c4ee00819bddbe60647b72495e437668f5a1de03c0a0bee5676cad75","568ff124ca6541c4287b5b2fe9c08bbd459cd4ee3d0b548e731005a375775df2","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\287_POZD_WEB_K2-3_s13_et2_8_attempt1.json","1","","OK","596.275591","516.905511","1.588258184","150","3034","1470","10","10","0","0","0","0","","1"
"288","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et2_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2_9.png","170448","1e99e4c5ab811b44c7079df6ba5ed85cfbc1f3d6b6398ad727e148967255c1ef","1e99e4c5ab811b44c7079df6ba5ed85cfbc1f3d6b6398ad727e148967255c1ef","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et2_9.png","d99e077686bb17c0b8015e9c08094228a5a2e576442ae2d8e48ef2fb7b2aa25e","1028eb119e1e20e9e0b430e18b089db3f50fd4c48c0479048d28bb0cfc108369","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\288_POZD_WEB_K2-3_s13_et2_9_attempt1.json","1","","OK","392.181116","498.230315","1.994765211","200","1800","875","11","11","0","0","0","0","","1"
"289","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_1.png","164553","5df2f09a52b89d54b916a21b301fd69db1ddd178cce71092038dd6ea5c882b22","5df2f09a52b89d54b916a21b301fd69db1ddd178cce71092038dd6ea5c882b22","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_1.png","44bb43052103df95d77a7042e50a7544f72e5be47fa40b0c305f19e51011a4bc","ef4795d28c0724e8b6e7b92d31d289ddb95d863ec3fe42f41d7c1bac8c231fe1","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\289_POZD_WEB_K2-3_s13_et3,5_1_attempt1.json","1","","OK","460.087599","409.755899","2.030800809","200","1734","843","10","10","0","0","0","0","","1"
"290","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_3.png","159768","c17a36ffdc8f02aa2881b951bc92057438b5a2ea38d7abb7191bebdf765ed379","c17a36ffdc8f02aa2881b951bc92057438b5a2ea38d7abb7191bebdf765ed379","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3,5_3.png","a7e125fdcecc0ff44a1bac356607ca913c20b76ca1ce7967205a8cb0031ea1fb","4d21e350f468fdaaba2a0a10e99627d6600e89aa7ff29c2f52fbca03bb304e47","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\290_POZD_WEB_K2-3_s13_et3,5_3_attempt1.json","1","","OK","460.087599","392.181089","2.075805274","200","1627","791","10","10","0","0","0","0","","1"
"291","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_4.png","227251","87bec1f9ea22d2a5957d47a5181989b2196077efdc929e5a7bf1716987ce158f","87bec1f9ea22d2a5957d47a5181989b2196077efdc929e5a7bf1716987ce158f","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s13_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s13_et3,5_4.png","f3951a0484f291342e0cd94eebff7d9a7f124326b90127baa678731ca6f58b34","d66801422687e38b85eb5279e6c5d25a10a34fc30714c41209ca94c140144815","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\291_POZD_WEB_K2-3_s13_et3,5_4_attempt1.json","1","","OK","885.409449","443.079725","1.208480439","120","3452","1683","11","11","0","0","0","0","","1"
"292","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_5.png","195818","3eae096ddaa301d48e419d66377908b7ff54ccc5dc938adf5a6226922509cb74","3eae096ddaa301d48e419d66377908b7ff54ccc5dc938adf5a6226922509cb74","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_5.png","7b6f437df738d76b78f15d74b96d0f39ebaae5b7bd6c6f6b735f2c6e31661eae","75e0c5556075df62b96fa616d20144ccfcabe288b7ce333249cbc1ae283f98b7","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\292_POZD_WEB_K2-3_s13_et3,5_5_attempt1.json","1","","OK","460.087599","630.291339","1.637416888","170","2622","1275","10","10","0","0","0","0","","1"
"293","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3,5_6.png","201900","137e236a6a3410fc23f679b02330c6dfc1a74b64ba774933318a7b97d1d736bd","137e236a6a3410fc23f679b02330c6dfc1a74b64ba774933318a7b97d1d736bd","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et3,5_6.png","3d06ee79f3d7f8d9cacf2df73e782adff7146cf0e37072cfc12e6e12398ce44e","7c879617e5595457e4a48ea64fd2834ed4b66f37edec6d1eca1a2710097c9cd2","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\293_POZD_WEB_K2-3_s13_et3,5_6_attempt1.json","1","","OK","460.087599","579.26773","1.708009443","170","2569","1252","10","10","0","0","0","0","","1"
"294","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3_7.png","160856","a7259f2cfba982adf819132dc59919664f665d790d3999b6776359c3747e911b","a7259f2cfba982adf819132dc59919664f665d790d3999b6776359c3747e911b","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et3_7.png","64a724d7df37ec2409c9392100f1b2a1d1d872a1fe887878fd7465ed1490eab6","45848fdeeeb595cfee7db32879eae55d97bffb715b2e466d6490aa1a4f3eeab8","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\294_POZD_WEB_K2-3_s13_et3_7_attempt1.json","1","","OK","460.087599","392.181091","2.075805268","200","1635","794","10","10","0","0","0","0","","1"
"295","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et3_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et3_8.png","224708","b8f95ebc8dcdd7ec41d4188740a5f4efcab728cd721c4135cf4e260cf8ad448d","b8f95ebc8dcdd7ec41d4188740a5f4efcab728cd721c4135cf4e260cf8ad448d","","","PROCESSED_OK","150","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et3_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et3_8.png","dc50a882c94b0d00374b9988234a85f5005733e3f9df0e7c492c7bb5de249c5f","3a71375d3f624d839dd65399dc771e91683a18acb6995760d83d40337635e6e4","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\295_POZD_WEB_K2-3_s13_et3_8_attempt1.json","1","","OK","624.213584","544.843503","1.511985767","150","3167","1540","13","13","0","0","0","0","","1"
"296","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_1.png","167186","8f06acbf982ecbe8ee8813cd56af939313ae647bc56397e08898b975a41bf73d","8f06acbf982ecbe8ee8813cd56af939313ae647bc56397e08898b975a41bf73d","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_1.png","ea4fbf2a87417d04fac212ce27c337b8f6c5a47f032e08c2a29dc395f8e49124","bf3e4b0c1e00ceb96fab32af9576f54b2deb9e0491f719360674f4ec8269e487","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\296_POZD_WEB_K2-3_s13_et4_1_attempt1.json","1","","OK","489.159449","410.322837","1.968167839","200","1776","864","11","11","0","0","0","0","","1"
"297","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et4_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_11.png","181854","f3d81fb858956233c11ced44a3410e3f72f6ecb7776ad5dcd3820cd84f322762","f3d81fb858956233c11ced44a3410e3f72f6ecb7776ad5dcd3820cd84f322762","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_11.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_11.png","f4117df52d7f8927bd09ef35fab6fdb9f022bcece5ee503069eb4f149fdec015","49296dcee203aec0fb303b37d185c0a94834a97c9698058d2e2ff94b178dce13","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\297_POZD_WEB_K2-3_s13_et4_11_attempt1.json","1","","OK","448.874024","489.692896","1.880728302","200","2076","1010","10","10","0","0","0","0","","1"
"298","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_2.png","153899","5fa9fed2250889bf6b8418e4f21b89007d9b11ffa89311c01d5e27c4d3e61dad","5fa9fed2250889bf6b8418e4f21b89007d9b11ffa89311c01d5e27c4d3e61dad","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_2.png","7947b32a5d45edd6159ea6334eb35e07dc5cec08a590b5526080db911e9601c0","e242aa276ecb8e3431ddc77e19cd03287ae8a3b5a2329e40de2c0529ed629e37","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\298_POZD_WEB_K2-3_s13_et4_2_attempt1.json","1","","OK","459.962599","391.931108","2.076749294","200","1590","774","10","10","0","0","0","0","","1"
"299","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s13_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et4_3.png","160778","ece2018de5716ffd2dfcd59d22549b774ad7f83ae67a24ac12ba92cbc1d48e49","ece2018de5716ffd2dfcd59d22549b774ad7f83ae67a24ac12ba92cbc1d48e49","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et4_3.png","9c251725c7f93ef6e475e4e6ae742b68866464512bb09deb25080a01f260576a","b66614501d61d60747bb33c57c305a66cdafbd04eec5b37e91d23aaa1ad1ff99","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\299_POZD_WEB_K2-3_s13_et4_3_attempt1.json","1","","OK","489.159449","392.181112","2.013175509","200","1659","807","11","11","0","0","0","0","","1"
